data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:010, data loss:0.003525
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.007076
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:011, data loss:0.005894
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.005535
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:012, data loss:0.004189
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.004493
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:013, data loss:0.002532
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.003998
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:014, data loss:0.003706
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.003364
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:015, data loss:0.003233
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002171
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:016, data loss:0.002160
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002400
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:017, data loss:0.003651
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002257
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:018, data loss:0.002816
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001682
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:019, data loss:0.002388
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001581
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:020, data loss:0.002489
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001491
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:021, data loss:0.002651
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001460
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:022, data loss:0.002306
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001351
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:023, data loss:0.002488
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001557
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:024, data loss:0.002278
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001426
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:025, data loss:0.002382
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001373
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:026, data loss:0.002152
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001113
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:027, data loss:0.002194
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001083
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:028, data loss:0.001959
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001055
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:029, data loss:0.002277
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001012
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:030, data loss:0.001912
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001003
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:031, data loss:0.002015
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000890
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:032, data loss:0.001768
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000944
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:033, data loss:0.001912
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000928
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:034, data loss:0.002119
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000848
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:035, data loss:0.001519
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000912
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:036, data loss:0.001952
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000887
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:037, data loss:0.001543
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001015
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:038, data loss:0.001694
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000820
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:039, data loss:0.001377
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000760
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:040, data loss:0.001674
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000785
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:041, data loss:0.001563
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000777
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:042, data loss:0.001388
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000796
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:043, data loss:0.001404
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000696
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:044, data loss:0.001861
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000749
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:045, data loss:0.001293
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000702
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:046, data loss:0.001218
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000720
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:047, data loss:0.001635
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000715
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:048, data loss:0.001241
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000680
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:049, data loss:0.001584
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000731
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:050, data loss:0.001319
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000668
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:051, data loss:0.001247
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000579
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:052, data loss:0.001239
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000564
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:053, data loss:0.001300
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000656
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:054, data loss:0.001342
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000648
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:055, data loss:0.001014
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000733
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:056, data loss:0.001505
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000660
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:057, data loss:0.001488
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000649
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:058, data loss:0.001070
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000628
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:059, data loss:0.001197
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000545
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:060, data loss:0.000995
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000707
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:061, data loss:0.001151
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000514
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:062, data loss:0.001052
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000522
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:063, data loss:0.001184
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000553
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:064, data loss:0.001059
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000534
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:065, data loss:0.001019
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000551
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:066, data loss:0.001210
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000512
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:067, data loss:0.001032
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000498
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:068, data loss:0.000780
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000472
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:069, data loss:0.001216
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000532
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:070, data loss:0.001217
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000539
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:071, data loss:0.000715
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000510
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:072, data loss:0.001158
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000482
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:073, data loss:0.001020
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000634
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:074, data loss:0.000869
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000472
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:075, data loss:0.001027
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000512
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:076, data loss:0.001005
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000466
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:077, data loss:0.000935
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000522
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:078, data loss:0.000827
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000431
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:079, data loss:0.001051
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000522
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:080, data loss:0.000826
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000461
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:081, data loss:0.001075
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000505
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:082, data loss:0.000809
