data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.002532
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:031, data loss:0.002056
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.002250
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:032, data loss:0.001497
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.002534
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:033, data loss:0.002869
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001611
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:034, data loss:0.004309
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001581
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:035, data loss:0.003336
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001567
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:036, data loss:0.002104
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001723
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:037, data loss:0.002785
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001639
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:038, data loss:0.004662
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.001656
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:039, data loss:0.004346
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.001519
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:040, data loss:0.002369
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.001439
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:041, data loss:0.001927
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.001379
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:042, data loss:0.003339
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.001327
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:043, data loss:0.003717
