data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.023363
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:013, data loss:0.001455
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.008943
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:014, data loss:0.011651
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.011766
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:015, data loss:0.012406
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.011156
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:016, data loss:0.003545
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.009198
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:017, data loss:0.001842
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.009835
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:018, data loss:0.000929
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.007537
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:019, data loss:0.003447
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.005784
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:020, data loss:0.007691
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.004969
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:021, data loss:0.003901
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.003542
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:022, data loss:0.000851
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.004805
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:023, data loss:0.000839
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.004402
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:024, data loss:0.002722
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.003275
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:025, data loss:0.005558
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.003563
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:026, data loss:0.003668
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002500
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:027, data loss:0.000970
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.002963
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:028, data loss:0.000644
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.002491
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:029, data loss:0.001981
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.002110
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:030, data loss:0.003564
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.002214
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:031, data loss:0.002716
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001951
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:032, data loss:0.001307
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001737
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:033, data loss:0.001187
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001754
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:034, data loss:0.001912
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001572
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:035, data loss:0.002783
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001687
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:036, data loss:0.002158
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001401
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:037, data loss:0.001530
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001280
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:038, data loss:0.001590
2025-03-13 12:40 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.001301
2025-03-13 12:40 - function:valid - INFO - [Valid] epoch:039, data loss:0.001946
