data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000721
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:040, data loss:0.001418
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000761
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:041, data loss:0.001232
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000692
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:042, data loss:0.000866
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000759
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:043, data loss:0.001128
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000632
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:044, data loss:0.000753
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000654
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:045, data loss:0.000826
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000657
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:046, data loss:0.000780
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000606
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:047, data loss:0.000728
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000567
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:048, data loss:0.001007
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000618
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:049, data loss:0.000979
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000585
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:050, data loss:0.001168
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000541
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:051, data loss:0.001000
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000513
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:052, data loss:0.000548
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000582
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:053, data loss:0.000642
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000506
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:054, data loss:0.000773
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000582
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:055, data loss:0.000639
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000569
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:056, data loss:0.000853
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000501
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:057, data loss:0.001094
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000575
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:058, data loss:0.001279
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000520
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:059, data loss:0.001516
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000540
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:060, data loss:0.001571
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000581
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:061, data loss:0.001169
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000456
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:062, data loss:0.000678
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000545
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:063, data loss:0.000416
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000439
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:064, data loss:0.000501
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000451
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:065, data loss:0.000343
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000460
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:066, data loss:0.000160
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000474
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:067, data loss:0.000336
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000454
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:068, data loss:0.000439
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000374
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:069, data loss:0.000420
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000481
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:070, data loss:0.000614
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000411
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:071, data loss:0.000719
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000358
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:072, data loss:0.000805
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000400
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:073, data loss:0.000771
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000365
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:074, data loss:0.000831
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000346
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:075, data loss:0.000766
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000375
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:076, data loss:0.000558
2025-03-13 12:36 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000360
2025-03-13 12:36 - function:valid - INFO - [Valid] epoch:077, data loss:0.000530
