voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
4.140930125477967,0.0409557138952621,2.53140527087068,-0.6838551895488099,2992.546562106328,0.6974996388888899,0.2453986450534349,4.4257347176753,0.2299088871280574,0.1119251629219133,-0.5771117093254716,0.7666937317696905,411.5487849434128,0.497777861111111,-0.8016488569778388,4.386108050917059,4.85656547546387
4.1411426959883935,0.0410138384919486,2.534300627715776,-0.6827969527029577,3003.971905134572,0.699444305555553,0.24454456485834,4.426226292488452,0.2295289683416279,0.1119744628510178,-0.5701468003681724,0.7699253906413362,416.6452291023903,0.5058333333333334,-0.789883600231843,4.386397491633633,4.85656547546387
4.140558202127006,0.0408158878857465,2.533525610402067,-0.6767387442573717,2989.1824617202765,0.6966666666666667,0.2453799453078274,4.4280600097907366,0.229876901630565,0.1121191659425545,-0.5718839306437387,0.7691422778413711,411.1756425534625,0.4994443611111112,-0.7997394030835462,4.38587730616868,4.85656547546387
4.141221247082089,0.0408943513266968,2.543238835668305,-0.6854977117601736,3004.9195454833966,0.7008336666666664,0.2432460285681419,4.427741692369607,0.2301653366982433,0.1118977493366944,-0.5751774167001087,0.7657657470619873,412.2097607109444,0.5019444722222155,-0.7963664261200699,4.3884866269665705,4.85656547546387
4.140661829376221,0.0408711919747159,2.53117751509799,-0.6755941425018827,2979.5148611251843,0.6941665000000001,0.2463873714057501,4.427726145222924,0.2301551784019448,0.1118744452860426,-0.5840225254489559,0.7612766844186097,408.8710641657225,0.4952778333333359,-0.8045042540786225,4.386011179976492,4.85656547546387
4.140693947844803,0.0407199582374581,2.5438748560577955,-0.6801320050470138,2994.0927112899844,0.6975973888888903,0.2451564620746297,4.426314946998969,0.2298079549658055,0.1117895881556857,-0.5759021954673567,0.7655618367775764,405.7859422787075,0.4916663888888918,-0.8116846407136135,4.38735413349495,4.85656547546387
4.14068969675466,0.040831052886231,2.5304644111197114,-0.6696097525172242,2983.6319982437644,0.6943071666666785,0.2458491518284933,4.429980439962415,0.2301619652295206,0.1118046762651002,-0.5794796601770842,0.7630624999474668,409.1819695398594,0.4961110555555529,-0.8049979205603071,4.389685136937235,4.85656547546387
4.1408422056469085,0.0408930754036782,2.5308962449814043,-0.6759236605673173,3009.73003056179,0.701666472222213,0.2437014586861924,4.428458942674509,0.230046872118829,0.1120683169579856,-0.5764650260238846,0.76623864537841,409.63653589334456,0.4961113055555486,-0.8040893637431055,4.383208104209603,4.85656547546387
4.141114207617291,0.0407881528472718,2.544972433634561,-0.6834799783514042,3016.602209075884,0.7030553333333228,0.2430694667123823,4.425395088739775,0.23005966677122,0.112185195190568,-0.5782454762875746,0.7658779520065557,405.9570082373125,0.4905556944444348,-0.8142643569366299,4.385990771695432,4.85656547546387
4.141131125803795,0.0408222522419942,2.5449817369994587,-0.6840127261323867,3006.314161151078,0.7008331111111006,0.2437490267727191,4.42605295433588,0.2298524982610913,0.1119098953475361,-0.5770806161019193,0.7654079127521711,408.7518689356887,0.4949999722222209,-0.8047910651847374,4.387349799639466,4.85656547546387
